ตาราง 7.10 ข้าราชการพลเรือนสามัญ จำแนกตามประเภทตำแหน่ง ระดับตำแหน่ง และเพศ พ.ศ. 2565,,,,,,,,
"Table 7.10 Ordinary Parliamentary Civil Servants by Category, Level and Sex: Fiscal Year 2022",,,,,,,,
,,,,,,,,
,,,,,,,,(คน  Person)
ประเภทตำแหน่ง,ระดับตำแหน่ง,จำนวนข้าราชการ (Number of civil servants)_ รวมยอด ( Total),จำนวนข้าราชการ (Number of civil servants)_ชาย (Male),จำนวนข้าราชการ (Number of civil servants)_หญิง ( Female),สัดส่วน (Proportion)_ ชาย (Male),สัดส่วน (Proportion)_ หญิง ( Female),Category,Level
รวมยอด,,423508,127680,295828,30.15,69.85,Total,
ประเภทบริหาร,รวม,1048,786,262,75.00,25.00,Executive position,Total
ประเภทบริหาร,ระดับสูง,481,366,115,76.09,23.91,Executive position,Higher level
ประเภทบริหาร,ระดับต้น,567,420,147,74.07,25.93,Executive position,Primary level
ประเภทอำนวยการ,รวม,6432,4243,2189,65.97,34.03,Managerial position,Total
ประเภทอำนวยการ,ระดับสูง,4687,3152,1535,67.25,32.75,Managerial position,Higher level
ประเภทอำนวยการ,ระดับต้น,1745,1091,654,62.52,37.48,Managerial position,Primary level
ประเภทวิชาการ,รวม,323648,85624,238024,26.46,73.54,Knowledge worker position,Total
ประเภทวิชาการ,ทรงคุณวุฒิ,168,99,69,58.93,41.07,Knowledge worker position,Advisory level
ประเภทวิชาการ,เชี่ยวชาญ,3219,1631,1588,50.67,49.33,Knowledge worker position,Expert level
ประเภทวิชาการ,ชำนาญการพิเศษ,34047,13791,20256,40.51,59.49,Knowledge worker position,Senior Professional level
ประเภทวิชาการ,ชำนาญการ,176572,41141,135431,23.30,76.70,Knowledge worker position,Professional level
ประเภทวิชาการ,ปฏิบัติการ,109642,28962,80680,26.42,73.58,Knowledge worker position,Practitioner level
ประเภททั่วไป,รวม,92380,37027,55353,40.08,59.92,Executive position,Total
ประเภททั่วไป,ทักษะพิเศษ,6,4,2,66.67,33.33,Executive position,Highly skilled level
ประเภททั่วไป,อาวุโส,7106,5307,1799,74.68,25.32,Executive position,Senior level
ประเภททั่วไป,ชำนาญงาน,59990,22445,37545,37.41,62.59,Executive position,Experienced level
ประเภททั่วไป,ปฏิบัติงาน,25278,9271,16007,36.68,63.32,Executive position,Operational level
,,,,,,,,
ที่มา:  สำนักงานคณะกรรมการข้าราชการพลเรือน  สำนักนายกรัฐมนตรี   ,,,,,,,,
"Source:  Office of the Civil Service Commission,  Office of the Prime Minister   ",,,,,,,,
