ตาราง 18.9  อัตราแลกเปลี่ยนเงินตราต่างประเทศเฉลี่ย ของธนาคารพาณิชย์ในกรุงเทพมหานคร พ.ศ. 2562 - 2566,,,,,,,,
Table 18.9  Rates of Exchange of Commercial Banks in Bangkok: 2019 - 2023,,,,,,,,
,,,,,,,,
,,,,,,,,(บาท: 1 หน่วยเงินตราต่างประเทศ  Baht: 1 currency unit)
สกุลเงิน,รายการ,2562 (2019),2563 (2020),2564 (2021),2565 (2022),2566 (2023),Currency,Item
ดอลลาร์สหรัฐ,ซื้อ,30.7867,31.0333,31.7120,34.8005,34.5472,U.S. dollar,Buying
ดอลลาร์สหรัฐ,ขาย,31.2183,31.4618,32.1484,35.2258,34.9649,U.S. dollar,Selling
ปอนด์สเตอร์ลิง,ซื้อ,39.0805,39.5631,43.3860,42.6783,42.7279,Pound sterling,Buying
ปอนด์สเตอร์ลิง,ขาย,40.0792,40.5713,44.4418,43.6932,43.7082,Pound sterling,Selling
เยนญี่ปุ่น (100 เยน),ซื้อ,28.0024,28.8452,28.6735,26.3187,24.3736,Japanese yen (100 yen),Buying
เยนญี่ปุ่น (100 เยน),ขาย,28.8533,29.7045,29.5188,27.1296,25.1686,Japanese yen (100 yen),Selling
ดอลลาร์ฮ่องกง,ซื้อ,3.9085,3.9787,4.0549,4.4181,4.3909,Hong Kong dollar,Buying
ดอลลาร์ฮ่องกง,ขาย,4.0019,4.0780,4.1591,4.5218,4.4868,Hong Kong dollar,Selling
ดอลลาร์สิงคโปร์,ซื้อ,22.4178,22.3334,23.4346,25.0542,25.5614,Singapore dollar,Buying
ดอลลาร์สิงคโปร์,ขาย,23.0358,22.9644,24.0963,25.7098,26.2058,Singapore dollar,Selling
ดอลลาร์ออสเตรเลีย,ซื้อ,21.1156,21.1003,23.5218,23.8047,22.6345,Australian dollar,Buying
ดอลลาร์ออสเตรเลีย,ขาย,21.9597,21.9754,24.4231,24.7150,23.5269,Australian dollar,Selling
วอน,ซื้อ,0.0265,0.0264,0.0278,0.0270,0.0265,Won,Buying
วอน,ขาย,0.0268,0.0267,0.0281,0.0273,0.0268,Won,Selling
,,,,,,,,
ที่มา: ธนาคารแห่งประเทศไทย,,,,,,,,
Source: Bank of Thailand,,,,,,,,
