ตาราง 14.10 การส่งออก ยางธรรมชาติ จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
Table 14.10 Exports of Natural Rubber by Country: 2021 - 2023,,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
ยางธรรมชาติ (ทุกชนิด),รวมยอด,176005.9,177664.6,125922.5,0.9,-29.1,Natural rubber (all forms) ,Total
ยางธรรมชาติ (ทุกชนิด),จีน,62133.3,54386.9,48762.6,-12.5,-10.3,Natural rubber (all forms) ,China
ยางธรรมชาติ (ทุกชนิด),มาเลเซีย,25414.3,22535.6,12661.1,-11.3,-43.8,Natural rubber (all forms) ,Malaysia
ยางธรรมชาติ (ทุกชนิด),สหรัฐอเมริกา,14624.0,16159.9,11473.0,10.5,-29.0,Natural rubber (all forms) ,United States
ยางธรรมชาติ (ทุกชนิด),ญี่ปุ่น,13436.4,14749.4,11284.0,9.8,-23.5,Natural rubber (all forms) ,Japan
ยางธรรมชาติ (ทุกชนิด),เกาหลี (ใต้),7078.9,13120.4,5487.8,85.4,-58.2,Natural rubber (all forms) ,Korea (South)  
ยางธรรมชาติ (ทุกชนิด),ตุรกี,5632.9,6059.2,4879.1,7.6,-19.5,Natural rubber (all forms) ,Turkey
ยางธรรมชาติ (ทุกชนิด),อินเดีย,6123.3,6332.8,4433.7,3.4,-30.0,Natural rubber (all forms) ,India
ยางธรรมชาติ (ทุกชนิด),ประเทศอื่นๆ,41562.8,44320.4,26941.1,6.6,-39.2,Natural rubber (all forms) ,Other countries
ยางแผ่น,รวมยอด,34376.2,30198.6,19502.2,-12.2,-35.4,Rubber sheet,Total
ยางแผ่น,ญี่ปุ่น,7416.4,6958.3,5055.2,-6.2,-27.4,Rubber sheet,Japan
ยางแผ่น,จีน,8626.0,5996.2,3850.3,-30.5,-35.8,Rubber sheet,China
ยางแผ่น,สหรัฐอเมริกา,5191.0,4692.3,3069.3,-9.6,-34.6,Rubber sheet,United States
ยางแผ่น,บราซิล,2005.3,1711.2,1110.3,-14.7,-35.1,Rubber sheet,Brazil
ยางแผ่น,สเปน,1559.2,1835.6,912.6,17.7,-50.3,Rubber sheet,Spain
ยางแผ่น,ฝรั่งเศส,1431.1,1375.7,814.2,-3.9,-40.8,Rubber sheet,France
ยางแผ่น,ไต้หวัน,1229.7,1009.1,729.1,-17.9,-27.8,Rubber sheet,Taiwan
ยางแผ่น,ประเทศอื่นๆ,6917.6,6619.9,3961.4,-4.3,-40.2,Rubber sheet,Other countries
ยางแท่ง,รวมยอด,90108.3,97348.1,77934.2,8.0,-19.9,Block rubber,Total
ยางแท่ง,จีน,37366.0,30129.0,35021.5,-19.4,16.2,Block rubber,China
ยางแท่ง,สหรัฐอเมริกา,8661.0,11056.7,8146.1,27.7,-26.3,Block rubber,United States
ยางแท่ง,ญี่ปุ่น,5859.5,7576.0,5988.7,29.3,-21.0,Block rubber,Japan
ยางแท่ง,เกาหลี (ใต้),5892.3,12033.5,4677.5,104.2,-61.1,Block rubber,Korea (South)  
ยางแท่ง,ตุรกี,3813.2,4448.6,3708.8,16.7,-16.6,Block rubber,Turkey
ยางแท่ง,อินเดีย,5224.8,5206.3,3485.4,-0.4,-33.1,Block rubber,India
ยางแท่ง,เวียดนาม,1350.1,1585.1,1591.4,17.4,0.4,Block rubber,Vietnam
ยางแท่ง,ประเทศอื่นๆ,21941.4,25313.0,15314.9,15.4,-39.5,Block rubber,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
