ตาราง 14.5 การนำเข้า สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป และทองคำ จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
"Table 14.5 Imports of Fresh Aquatic Animals, Chilled, Frozen, Processed and Instant and Gold by Country: 2021 - 2023",,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,รวมยอด,92386.0,119288.3,107694.8,29.1,-9.7,"Fresh aquatic animals, chilled, frozen, processed and instant",Total
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,อินเดีย,8497.6,12362.9,11752.4,45.5,-4.9,"Fresh aquatic animals, chilled, frozen, processed and instant",India
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,ไต้หวัน,7308.4,8860.1,8877.3,21.2,0.2,"Fresh aquatic animals, chilled, frozen, processed and instant","Taiwan, China"
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,จีน,7570.0,9123.0,7023.2,20.5,-23.0,"Fresh aquatic animals, chilled, frozen, processed and instant",China
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,นาอูรู,3364.2,4647.7,5607.9,38.2,20.7,"Fresh aquatic animals, chilled, frozen, processed and instant",Nauru
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,ญี่ปุ่น,5636.5,5666.8,5384.2,0.5,-5.0,"Fresh aquatic animals, chilled, frozen, processed and instant",Japan
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,เวียดนาม,5287.2,7223.8,5112.0,36.6,-29.2,"Fresh aquatic animals, chilled, frozen, processed and instant",Vietnam
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,เกาหลี (ใต้),3072.1,4209.9,5106.6,37.0,21.3,"Fresh aquatic animals, chilled, frozen, processed and instant",Korea (South)
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,อาร์เจนตินา,3237.6,4834.6,4406.9,49.3,-8.9,"Fresh aquatic animals, chilled, frozen, processed and instant",Argentina
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,ไมโครนีเซีย,5089.8,5890.8,4233.1,15.7,-28.1,"Fresh aquatic animals, chilled, frozen, processed and instant",Micronesia
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,มัลดีฟส์,2320.5,3079.5,4173.6,32.7,35.5,"Fresh aquatic animals, chilled, frozen, processed and instant",Maldives
สัตว์น้ำสด แช่เย็น แช่แข็ง แปรรูป และกึ่งสำเร็จรูป,ประเทศอื่นๆ,41002.0,53389.1,46017.5,30.2,-13.8,"Fresh aquatic animals, chilled, frozen, processed and instant",Other countries
ทองคำ,รวมยอด,267300.8,397488.9,276781.4,48.7,-30.4,Gold,Total
ทองคำ,สวิตเซอร์แลนด์,121995.1,199451.8,116371.5,63.5,-41.7,Gold,Switzerland
ทองคำ,ฮ่องกง,61190.2,66552.5,59333.3,8.8,-10.9,Gold,"Hong Kong, China "
ทองคำ,สิงคโปร์,15033.6,28187.8,26974.5,87.5,-4.3,Gold,Singapore
ทองคำ,กัมพูชา,-,-,21567.2,-,100.0,Gold,Cambodia
ทองคำ,ญี่ปุ่น,6174.4,24929.9,17191.3,303.8,-31.0,Gold,Japan
ทองคำ,สหรัฐอาหรับเอมิเรตส์,5225.3,9066.2,6786.6,73.5,-25.1,Gold,United Arab Emirates
ทองคำ,เกาหลี (ใต้),1256.9,7321.3,5874.4,482.5,-19.8,Gold,Korea (South)
ทองคำ,มาเลเซีย,5695.9,6561.8,5669.5,15.2,-13.6,Gold,Malaysia
ทองคำ,ออสเตรเลีย,25145.4,18846.3,5478.3,-25.1,-70.9,Gold,Australia
ทองคำ,เยอรมนี,1867.9,2597.8,2670.2,39.1,2.8,Gold,Germany
ทองคำ,ประเทศอื่นๆ,23716.0,33973.6,8864.5,43.3,-73.9,Gold,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
