ตาราง 14.17 การส่งออก เม็ดพลาสติก และเคมีภัณฑ์ จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
Table 14.17 Exports of Plastic Chip and Chemical Products by Country: 2021 - 2023,,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
เม็ดพลาสติก,รวมยอด,354731.2,368743.1,305848.5,4.0,-17.1,Plastic chip,Total
เม็ดพลาสติก,จีน,106309.7,108505.8,86224.1,2.1,-20.5,Plastic chip,China
เม็ดพลาสติก,อินเดีย,32344.3,40128.5,38624.8,24.1,-3.8,Plastic chip,India
เม็ดพลาสติก,อินโดนีเซีย,33296.9,35088.5,28847.2,5.4,-17.8,Plastic chip,Indonesia
เม็ดพลาสติก,ญี่ปุ่น,25536.0,29382.6,27279.5,15.1,-7.2,Plastic chip,Japan
เม็ดพลาสติก,เวียดนาม,32220.7,33096.2,23512.4,2.7,-29.0,Plastic chip,Vietnam
เม็ดพลาสติก,ออสเตรเลีย,10895.2,11611.2,12496.2,6.6,7.6,Plastic chip,Australia
เม็ดพลาสติก,มาเลเซีย,13553.7,14361.7,11118.1,6.0,-22.6,Plastic chip,Malaysia
เม็ดพลาสติก,สหรัฐอเมริกา,9105.7,9953.4,10092.1,9.3,1.4,Plastic chip,United States
เม็ดพลาสติก,ฟิลิปปินส์,10427.8,10505.8,8125.3,0.8,-22.7,Plastic chip,Philippines
เม็ดพลาสติก,เมียนม่า,4918.7,7707.0,6142.7,56.7,-20.3,Plastic chip,Myanmar
เม็ดพลาสติก,ประเทศอื่นๆ,76122.7,68402.4,53386.1,-10.1,-22.0,Plastic chip,Other countries
เคมีภัณฑ์,รวมยอด,311876.0,331449.8,277609.2,6.3,-16.2,Chemical products,Total
เคมีภัณฑ์,จีน,74125.7,59962.2,43097.4,-19.1,-28.1,Chemical products,China
เคมีภัณฑ์,อินเดีย,30534.3,37606.4,35295.7,23.2,-6.1,Chemical products,India
เคมีภัณฑ์,ญี่ปุ่น,34666.1,35880.1,34584.7,3.5,-3.6,Chemical products,Japan
เคมีภัณฑ์,เวียดนาม,25073.7,29730.6,24476.5,18.6,-17.7,Chemical products,Vietnam
เคมีภัณฑ์,สหรัฐอเมริกา,15099.7,18968.7,16835.1,25.6,-11.3,Chemical products,United States
เคมีภัณฑ์,อินโดนีเซีย,20726.0,22733.0,16119.1,9.7,-29.1,Chemical products,Indonesia
เคมีภัณฑ์,มาเลเซีย,18341.5,15544.9,15359.5,-15.3,-1.2,Chemical products,Malaysia
เคมีภัณฑ์,กัมพูชา,8263.3,9013.8,8679.8,9.1,-3.7,Chemical products,Cambodia
เคมีภัณฑ์,ลาว,5941.8,8541.2,7785.1,43.8,-8.9,Chemical products,Laos
เคมีภัณฑ์,เมียนม่า,8043.3,10182.4,7206.8,26.6,-29.2,Chemical products,Myanmar
เคมีภัณฑ์,ประเทศอื่นๆ,71060.5,83286.6,68169.6,17.2,-18.2,Chemical products,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
