ตาราง 14.9 การนำเข้า เม็ดพลาสติก และเหล็ก เหล็กกล้า และผลิตภัณฑ์ จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
"Table 14.9 Imports of Plastic Chip and Iron, Steel and Products by Country: 2021 - 2023",,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
เม็ดพลาสติก,รวมยอด,173249.9,195531.8,165385.3,12.9,-15.4,Plastic chip,Total
เม็ดพลาสติก,จีน,38185.0,45196.5,42065.5,18.4,-6.9,Plastic chip,China
เม็ดพลาสติก,ญี่ปุ่น,28230.1,29539.6,24792.1,4.6,-16.1,Plastic chip,Japan
เม็ดพลาสติก,เกาหลี (ใต้),20009.1,22195.2,18031.0,10.9,-18.8,Plastic chip,Korea (South)  
เม็ดพลาสติก,สหรัฐอเมริกา,16625.1,19383.1,15721.7,16.6,-18.9,Plastic chip,United States
เม็ดพลาสติก,มาเลเซีย,13750.0,15093.7,12605.4,9.8,-16.5,Plastic chip,Malaysia
เม็ดพลาสติก,สิงคโปร์,12268.5,12684.5,10464.0,3.4,-17.5,Plastic chip,Singapore
เม็ดพลาสติก,ไต้หวัน,11149.2,12065.8,8651.3,8.2,-28.3,Plastic chip,"Taiwan, China"
เม็ดพลาสติก,ซาอุดีอาระเบีย,7663.7,9445.7,6964.1,23.3,-26.3,Plastic chip,Saudi Arabia
เม็ดพลาสติก,เยอรมนี,5449.3,5463.1,4694.6,0.3,-14.1,Plastic chip,Germany
เม็ดพลาสติก,เวียดนาม,2154.4,3379.6,3291.7,56.9,-2.6,Plastic chip,Vietnam
เม็ดพลาสติก,ประเทศอื่นๆ,17765.7,21085.1,18103.7,18.7,-14.1,Plastic chip,Other countries
เหล็ก เหล็กกล้า และผลิตภัณฑ์,รวมยอด,526627.8,544038.8,459045.5,3.3,-15.6,"Iron, steel and products",Total
เหล็ก เหล็กกล้า และผลิตภัณฑ์,ญี่ปุ่น,190744.1,199393.6,170343.0,4.5,-14.6,"Iron, steel and products",Japan
เหล็ก เหล็กกล้า และผลิตภัณฑ์,จีน,128459.1,138192.1,132535.2,7.6,-4.1,"Iron, steel and products",China
เหล็ก เหล็กกล้า และผลิตภัณฑ์,เกาหลี (ใต้),57868.1,63197.7,51679.5,9.2,-18.2,"Iron, steel and products",Korea (South)  
เหล็ก เหล็กกล้า และผลิตภัณฑ์,ไต้หวัน,23968.0,24952.6,19163.0,4.1,-23.2,"Iron, steel and products","Taiwan, China"
เหล็ก เหล็กกล้า และผลิตภัณฑ์,โอมาน,24727.1,28318.7,16715.6,14.5,-41.0,"Iron, steel and products",Oman
เหล็ก เหล็กกล้า และผลิตภัณฑ์,อินโดนีเซีย,9487.9,14984.6,11901.4,57.9,-20.6,"Iron, steel and products",Indonesia
เหล็ก เหล็กกล้า และผลิตภัณฑ์,เวียดนาม,14113.5,10554.2,9781.1,-25.2,-7.3,"Iron, steel and products",Vietnam
เหล็ก เหล็กกล้า และผลิตภัณฑ์,มาเลเซีย,12507.9,13905.2,9413.5,11.2,-32.3,"Iron, steel and products",Malaysia
เหล็ก เหล็กกล้า และผลิตภัณฑ์,สหรัฐอเมริกา,5868.0,5366.1,6102.3,-8.6,13.7,"Iron, steel and products",United States
เหล็ก เหล็กกล้า และผลิตภัณฑ์,รัสเซีย,5568.9,4066.4,4466.3,-27.0,9.8,"Iron, steel and products",Russia
เหล็ก เหล็กกล้า และผลิตภัณฑ์,ประเทศอื่นๆ,53315.1,41107.6,26944.7,-22.9,-34.5,"Iron, steel and products",Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
