ตาราง 14.4  การนำเข้า ผลิตภัณฑ์เวชกรรมและเภสัชกรรม นมและผลิตภัณฑ์นม จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
"Table 14.4  Imports of Medicinal and Pharmaceutical Products, Milk and Milk Products by Country:  2021 - 2023",,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,รวมยอด,151790.8,154920.5,140252.8,2.1,-9.5,Medicinal and pharmaceutical products,Total
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,เยอรมนี,16918.8,23029.6,18416.1,36.1,-20.0,Medicinal and pharmaceutical products,Germany
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,สหรัฐอเมริกา,14214.7,20564.4,16864.3,44.7,-18.0,Medicinal and pharmaceutical products,United States
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,จีน,33063.1,14728.3,14982.0,-55.5,1.7,Medicinal and pharmaceutical products,China
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,อินเดีย,9361.3,9550.4,8960.0,2.0,-6.2,Medicinal and pharmaceutical products,India
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,ฝรั่งเศส,7051.5,7845.6,8161.2,11.3,4.0,Medicinal and pharmaceutical products,France
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,สวิตเซอร์แลนด์,5726.9,5657.2,6274.2,-1.2,10.9,Medicinal and pharmaceutical products,Switzerland
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,ไอร์แลนด์,4298.8,4960.8,6206.9,15.4,25.1,Medicinal and pharmaceutical products,Ireland
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,อิตาลี,4452.6,4052.6,6162.7,-9.0,52.1,Medicinal and pharmaceutical products,Italy
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,ญี่ปุ่น,6534.1,4768.0,5353.1,-27.0,12.3,Medicinal and pharmaceutical products,Japan
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,เกาหลี (ใต้),4580.2,10801.8,4659.1,135.8,-56.9,Medicinal and pharmaceutical products,Korea (South)
ผลิตภัณฑ์เวชกรรมและเภสัชกรรม,ประเทศอื่นๆ,45588.9,48961.9,44213.2,7.4,-9.7,Medicinal and pharmaceutical products,Other countries
นมและผลิตภัณฑ์นม,รวมยอด,25159.6,33176.2,29517.7,31.9,-11.0,Milk and milk products,Total
นมและผลิตภัณฑ์นม,นิวซีแลนด์,12183.4,17460.8,15914.5,43.3,-8.9,Milk and milk products,New Zealand
นมและผลิตภัณฑ์นม,ออสเตรเลีย,3117.6,4348.7,3651.0,39.5,-16.0,Milk and milk products,Australia
นมและผลิตภัณฑ์นม,สหรัฐอเมริกา,1969.3,2958.7,2388.2,50.3,-19.3,Milk and milk products,United States
นมและผลิตภัณฑ์นม,ฝรั่งเศส,1305.8,1460.0,1317.8,11.8,-9.7,Milk and milk products,France
นมและผลิตภัณฑ์นม,เยอรมนี,1238.5,876.9,1154.6,-29.2,31.7,Milk and milk products,Germany
นมและผลิตภัณฑ์นม,เนเธอร์แลนด์,956.9,1183.5,998.8,23.7,-15.6,Milk and milk products,Netherlands
นมและผลิตภัณฑ์นม,เบลเยี่ยม,1012.1,1200.1,690.5,18.6,-42.5,Milk and milk products,Belgium
นมและผลิตภัณฑ์นม,ฟินแลนด์,134.3,156.4,516.8,16.4,230.5,Milk and milk products,Finland
นมและผลิตภัณฑ์นม,สาธารณรัฐเช็ก,486.2,553.4,460.8,13.8,-16.7,Milk and milk products,Czech Republic
นมและผลิตภัณฑ์นม,ไอร์แลนด์,715.5,815.5,454.7,14.0,-44.2,Milk and milk products,Ireland
นมและผลิตภัณฑ์นม,ประเทศอื่นๆ,2040.0,2162.2,1970.0,6.0,-8.9,Milk and milk products,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
