ตาราง 14.8 การนำเข้า แผงวรจรไฟฟ้า และเครื่องจักรกลและส่วนประกอบ จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
Table 14.8 Imports of Electronic Integrated Circuit and Machinery and Parts by Country: 2021 - 2023,,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
แผงวงจรไฟฟ้า,รวมยอด,484804.4,669575.4,684263.3,38.1,2.2,Electronic integrated circuit,Total
แผงวงจรไฟฟ้า,ไต้หวัน,147560.8,207985.2,256305.6,41.0,23.2,Electronic integrated circuit,"Taiwan, China"
แผงวงจรไฟฟ้า,ญี่ปุ่น,67079.2,77043.9,72594.6,14.9,-5.8,Electronic integrated circuit,Japan
แผงวงจรไฟฟ้า,จีน,56503.0,86757.2,69149.8,53.5,-20.3,Electronic integrated circuit,China
แผงวงจรไฟฟ้า,มาเลเซีย,25585.3,45610.5,51574.7,78.3,13.1,Electronic integrated circuit,Malaysia
แผงวงจรไฟฟ้า,เกาหลี (ใต้),41496.0,60158.4,49961.7,45.0,-17.0,Electronic integrated circuit,Korea (South)  
แผงวงจรไฟฟ้า,สหรัฐอเมริกา,40629.2,50998.6,36708.0,25.5,-28.0,Electronic integrated circuit,United States
แผงวงจรไฟฟ้า,สิงคโปร์,19944.4,27059.6,26660.0,35.7,-1.5,Electronic integrated circuit,Singapore
แผงวงจรไฟฟ้า,ฟิลิปปินส์,18940.2,26058.8,19456.7,37.6,-25.3,Electronic integrated circuit,Philippines
แผงวงจรไฟฟ้า,เวียดนาม,3947.1,3247.3,16016.8,-17.7,393.2,Electronic integrated circuit,Vietnam
แผงวงจรไฟฟ้า,เยอรมนี,7147.9,9166.9,15515.7,28.3,69.3,Electronic integrated circuit,Germany
แผงวงจรไฟฟ้า,ประเทศอื่นๆ,55971.4,75489.0,70319.7,34.9,-6.8,Electronic integrated circuit,Other countries
เครื่องจักรกลและส่วนประกอบ,รวมยอด,670367.7,727185.6,741111.0,8.5,1.9,Machinery and parts,Total
เครื่องจักรกลและส่วนประกอบ,จีน,204445.4,225302.7,229502.1,10.2,1.9,Machinery and parts,China
เครื่องจักรกลและส่วนประกอบ,ญี่ปุ่น,178655.7,184363.7,171550.1,3.2,-7.0,Machinery and parts,Japan
เครื่องจักรกลและส่วนประกอบ,สหรัฐอเมริกา,35584.1,48086.0,60105.9,35.1,25.0,Machinery and parts,United States
เครื่องจักรกลและส่วนประกอบ,สหราชอาณาจักร,11213.2,21279.1,39942.4,89.8,87.7,Machinery and parts,United Kingdom
เครื่องจักรกลและส่วนประกอบ,เยอรมนี,37155.0,34067.4,38109.1,-8.3,11.9,Machinery and parts,Germany
เครื่องจักรกลและส่วนประกอบ,อินเดีย,37240.3,37892.7,30034.7,1.8,-20.7,Machinery and parts,India
เครื่องจักรกลและส่วนประกอบ,อินโดนีเซีย,17665.6,21514.7,18994.2,21.8,-11.7,Machinery and parts,Indonesia
เครื่องจักรกลและส่วนประกอบ,เกาหลี (ใต้),21155.6,22254.2,16696.9,5.2,-25.0,Machinery and parts,Korea (South)  
เครื่องจักรกลและส่วนประกอบ,อิตาลี,15235.2,16171.4,15863.1,6.2,-1.9,Machinery and parts,Italy
เครื่องจักรกลและส่วนประกอบ,ไต้หวัน,16622.4,17928.4,14848.1,7.9,-17.2,Machinery and parts,"Taiwan, China"
เครื่องจักรกลและส่วนประกอบ,ประเทศอื่นๆ,95395.2,98325.3,105464.4,3.1,7.3,Machinery and parts,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
