ตาราง 14.3 การนำเข้า น้ำมันดิบ และน้ำมันเชื้อเพลิง จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
Table 14.3 Imports of Crude Oil and Fuel Oil by Country: 2021 - 2023,,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
น้ำมันดิบ,รวมยอด,753463.0,1261981.3,1123134.7,67.5,-11.0,Crude oil,Total
น้ำมันดิบ,สหรัฐอาหรับเอมิเรตส์,203957.8,489402.7,481563.0,140.0,-1.6,Crude oil,United Arab Emirates
น้ำมันดิบ,ซาอุดีอาระเบีย,138589.9,175444.3,161543.5,26.6,-7.9,Crude oil,Saudi Arabia
น้ำมันดิบ,สหรัฐอเมริกา,50347.7,97775.6,130513.1,94.2,33.5,Crude oil,United States
น้ำมันดิบ,มาเลเซีย,35307.4,72180.2,77234.3,104.4,7.0,Crude oil,Malaysia
น้ำมันดิบ,อินโดนีเซีย,43511.0,44395.0,53015.5,2.0,19.4,Crude oil,Indonesia
น้ำมันดิบ,ประเทศอื่นๆ,281749.2,382783.4,219265.2,35.9,-42.7,Crude oil,Other countries
น้ำมันดีเซล,รวมยอด,9610.3,35269.7,8553.8,267.0,-75.7,Diesel oil  ,Total
น้ำมันดีเซล,เกาหลีใต้,712.3,1675.7,2485.2,135.2,48.3,Diesel oil  ,Korea (South)  
น้ำมันดีเซล,มาเลเซีย,348.7,7419.8,1903.4,2027.8,-74.4,Diesel oil  ,Malaysia
น้ำมันดีเซล,สิงคโปร์,1012.0,3530.9,1942.4,248.9,-45.0,Diesel oil  ,Singapore
น้ำมันดีเซล,ตูนิเซีย,-,-,1108.9,-,100.0,Diesel oil  ,Tunisia
น้ำมันดีเซล,จีน,6665.7,18827.8,1108.5,182.5,-94.1,Diesel oil  ,China
น้ำมันดีเซล,ประเทศอื่นๆ,871.5,3815.5,5.4,337.8,-99.9,Diesel oil  ,Other countries
น้ำมันเบนซิน,รวมยอด,14906.1,14761.0,23164.4,-1.0,56.9,Benzine,Total
น้ำมันเบนซิน,สิงคโปร์,8807.6,12812.5,17433.4,45.5,36.1,Benzine,Singapore
น้ำมันเบนซิน,มาเลเซีย,2238.1,1832.4,4397.5,-18.1,140.0,Benzine,Malaysia
น้ำมันเบนซิน,จีน,1965.3,-,893.6,-100.0,100.0,Benzine,China
น้ำมันเบนซิน,เกาหลี (ใต้),1862.6,98.5,402.6,-94.7,308.9,Benzine,Korea (South)  
น้ำมันเบนซิน,เยอรมนี,21.3,5.2,12.9,-75.5,147.4,Benzine,Germany
น้ำมันเบนซิน,ประเทศอื่นๆ,11.3,12.3,24.4,8.8,98.0,Benzine,Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
