ตาราง 14.7  การนำเข้า เครื่องคอมพิวเตอร์และอุปกรณ์ และสีทา วาร์นิช และวัตถุแต่งสี จำแนกตามประเทศ พ.ศ. 2564 - 2566,,,,,,,,
"Table 14.7  Imports of Computers and Accessories and Paints, Varnishes and Colouring Matters by Country: 2021 - 2023",,,,,,,,
,,,,,,,,
,,,,,,,,(ล้านบาท  Million Baht)
สินค้า,ประเทศ,2564 (2021),2565 (2022),2566 (2022)p,2565 (2022)_อัตราการขยายตัว (Growth rate) (%),2566 (2023)p_อัตราการขยายตัว (Growth rate) (%),Commodity,Country
เครื่องคอมพิวเตอร์และอุปกรณ์,รวมยอด,142071.1,135787.9,196404.2,-4.4,44.6,Computers and accessories,Total
เครื่องคอมพิวเตอร์และอุปกรณ์,จีน,115797.3,103230.9,98415.8,-10.9,-4.7,Computers and accessories,China
เครื่องคอมพิวเตอร์และอุปกรณ์,ไต้หวัน,2240.1,3597.5,62463.2,60.6,1636.3,Computers and accessories,"Taiwan, China"
เครื่องคอมพิวเตอร์และอุปกรณ์,มาเลเซีย,4973.0,5969.1,4810.8,20.0,-19.4,Computers and accessories,Malaysia
เครื่องคอมพิวเตอร์และอุปกรณ์,เวียดนาม,1886.6,3781.1,3915.0,100.4,3.5,Computers and accessories,Vietnam
เครื่องคอมพิวเตอร์และอุปกรณ์,สหรัฐอเมริกา,1984.3,3466.2,3286.4,74.7,-5.2,Computers and accessories,United States
เครื่องคอมพิวเตอร์และอุปกรณ์,ฟิลิปปินส์,2377.9,2138.1,1947.6,-10.1,-8.9,Computers and accessories,Philippines
เครื่องคอมพิวเตอร์และอุปกรณ์,สิงคโปร์,3390.6,2257.1,1665.4,-33.4,-26.2,Computers and accessories,Singapore
เครื่องคอมพิวเตอร์และอุปกรณ์,ญี่ปุ่น,1270.5,1318.0,1291.9,3.7,-2.0,Computers and accessories,Japan
เครื่องคอมพิวเตอร์และอุปกรณ์,เม็กซิโก,581.2,1096.2,968.2,88.6,-11.7,Computers and accessories,Mexico
เครื่องคอมพิวเตอร์และอุปกรณ์,อินโดนีเซีย,502.8,423.1,638.8,-15.8,51.0,Computers and accessories,Indonesia
เครื่องคอมพิวเตอร์และอุปกรณ์,ประเทศอื่นๆ,7066.7,8510.6,17001.1,20.4,99.8,Computers and accessories,Other countries
สีทา วาร์นิช และวัตถุแต่งสี,รวมยอด,40218.5,43107.8,36682.9,7.2,-14.9,"Paints, varnishes and colouring matters",Total
สีทา วาร์นิช และวัตถุแต่งสี,จีน,10487.6,11076.5,10025.8,5.6,-9.5,"Paints, varnishes and colouring matters",China
สีทา วาร์นิช และวัตถุแต่งสี,ญี่ปุ่น,7812.5,7596.0,6456.8,-2.8,-15.0,"Paints, varnishes and colouring matters",Japan
สีทา วาร์นิช และวัตถุแต่งสี,สหรัฐอเมริกา,2622.5,2897.0,3281.0,10.5,13.3,"Paints, varnishes and colouring matters",United States
สีทา วาร์นิช และวัตถุแต่งสี,อินเดีย,3139.0,3317.4,2527.5,5.7,-23.8,"Paints, varnishes and colouring matters",India
สีทา วาร์นิช และวัตถุแต่งสี,เยอรมนี,2243.1,2278.8,2110.1,1.6,-7.4,"Paints, varnishes and colouring matters",Germany
สีทา วาร์นิช และวัตถุแต่งสี,มาเลเซีย,1991.7,2267.8,2016.6,13.9,-11.1,"Paints, varnishes and colouring matters",Malaysia
สีทา วาร์นิช และวัตถุแต่งสี,ไต้หวัน,2590.8,3087.1,1898.0,19.2,-38.5,"Paints, varnishes and colouring matters","Taiwan, China"
สีทา วาร์นิช และวัตถุแต่งสี,เกาหลี (ใต้),1283.2,1437.2,1365.4,12.0,-5.0,"Paints, varnishes and colouring matters",Korea (South)  
สีทา วาร์นิช และวัตถุแต่งสี,สิงคโปร์,1011.9,1141.9,989.1,12.8,-13.4,"Paints, varnishes and colouring matters",Singapore
สีทา วาร์นิช และวัตถุแต่งสี,ออสเตรเลีย,1438.8,1794.6,679.1,24.7,-62.2,"Paints, varnishes and colouring matters",Australia
สีทา วาร์นิช และวัตถุแต่งสี,ประเทศอื่นๆ,5597.4,6213.7,5333.5,11.0,-14.2,"Paints, varnishes and colouring matters",Other countries
,,,,,,,,
หมายเหตุ: อัตราการขยายตัวคำนวณจากมูลค่าเป็นบาท,,,,,,,,
Note: The growth rate is calculate from the value in baht.,,,,,,,,
ที่มา: สำนักงานปลัดกระทรวงพาณิชย์ ,,,,,,,,
Source: Office of the Permanent Secretary Ministry of Commerce,,,,,,,,
